======================================================================
ARM A: JOINT self-play, V2V prior, 312 updates (matches W5 budget)
======================================================================
  [frozenV2V] steps=  121,896 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  121,952 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,008 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,064 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,120 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,176 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,232 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,288 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,344 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,400 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,456 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,512 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,568 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,624 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,680 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,736 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,792 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,848 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,904 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  122,960 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,016 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,072 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,128 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,184 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,240 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,296 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,352 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,408 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,464 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,520 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,576 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,632 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,688 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,744 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,800 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,856 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,912 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  123,968 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,024 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,080 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,136 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,192 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,248 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,304 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,360 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,416 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,472 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,528 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,584 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,640 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,696 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,752 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,808 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,864 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,920 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  124,976 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,032 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,088 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,144 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,200 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,256 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,312 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,368 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,424 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,480 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,536 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,592 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,648 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,704 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,760 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,816 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,872 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,928 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  125,984 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,040 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,096 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,152 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,208 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,264 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,320 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,376 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,432 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,488 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,544 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,600 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,656 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,712 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,768 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,824 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,880 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,936 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  126,992 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,048 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,104 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,160 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,216 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,272 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,328 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,384 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,440 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,496 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,552 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,608 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,664 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,720 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,776 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,832 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,888 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  127,944 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,000 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,056 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,112 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,168 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,224 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,280 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,336 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,392 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,448 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,504 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,560 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,616 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,672 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,728 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,784 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,840 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,896 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  128,952 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,008 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,064 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,120 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,176 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,232 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,288 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,344 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,400 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,456 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,512 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,568 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,624 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,680 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,736 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,792 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,848 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,904 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  129,960 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,016 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,072 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,128 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,184 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,240 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,296 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,352 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,408 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,464 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,520 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,576 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,632 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,688 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,744 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,800 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,856 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,912 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  130,968 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,024 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,080 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,136 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,192 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,248 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,304 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,360 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,416 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,472 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,528 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,584 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,640 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,696 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,752 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,808 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,864 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,920 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  131,976 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,032 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,088 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,144 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,200 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,256 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,312 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,368 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,424 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,480 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,536 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,592 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,648 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,704 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,760 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,816 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,872 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,928 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  132,984 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,040 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,096 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,152 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,208 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,264 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,320 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,376 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,432 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,488 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,544 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,600 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,656 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,712 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,768 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,824 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,880 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,936 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  133,992 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,048 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,104 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,160 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,216 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,272 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,328 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,384 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,440 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,496 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,552 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,608 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,664 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,720 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,776 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,832 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,888 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  134,944 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,000 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,056 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,112 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,168 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,224 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,280 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,336 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,392 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,448 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,504 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,560 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,616 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,672 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,728 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,784 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,840 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,896 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  135,952 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,008 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,064 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,120 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,176 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,232 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,288 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,344 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,400 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,456 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,512 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,568 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,624 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,680 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,736 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,792 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,848 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,904 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  136,960 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,016 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,072 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,128 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,184 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,240 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,296 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,352 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,408 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,464 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,520 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,576 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,632 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,688 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,744 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,800 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,856 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,912 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  137,968 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,024 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,080 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,136 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,192 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,248 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,304 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,360 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,416 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,472 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,528 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,584 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,640 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,696 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,752 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,808 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,864 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,920 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  138,976 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,032 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,088 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,144 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,200 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,256 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,312 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,368 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,424 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,480 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,536 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,592 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,648 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,704 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,760 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,816 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,872 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,928 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  139,984 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,040 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,096 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,152 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,208 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,264 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,320 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,376 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,432 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,488 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,544 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,600 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,656 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,712 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,768 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,824 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,880 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,936 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  140,992 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,048 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,104 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,160 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,216 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,272 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,328 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,384 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,440 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,496 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,552 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,608 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,664 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,720 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,776 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,832 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,888 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  141,944 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,000 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,056 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,112 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,168 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,224 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,280 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,336 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,392 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,448 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,504 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,560 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,616 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,672 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,728 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,784 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,840 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,896 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  142,952 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,008 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,064 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,120 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,176 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,232 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,288 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,344 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,400 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,456 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,512 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,568 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,624 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,680 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,736 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,792 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,848 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,904 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  143,960 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  144,016 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  144,072 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  144,128 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  144,184 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  144,240 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  144,296 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  144,352 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  144,408 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  144,464 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  144,520 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  144,576 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  144,632 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  144,688 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  144,744 ret=     1.1 coll=  0.0%
  [frozenV2V] steps=  144,800 ret=     1.1 coll=  0.0%
